state,session,chamber,bill_id,type,name,leg_id
ak,27,upper,SB 104,cosponsor,Stevens,AKL000001
ak,27,upper,SB 105,primary,HUGGINS,AKL000003
ak,27,upper,SB 105,cosponsor,Giessel,AKL000010
ak,27,upper,SB 106,primary,DYSON,AKL000006
ak,27,upper,SB 106,cosponsor,Giessel,AKL000010
ak,27,upper,SB 107,primary,ELLIS,AKL000008
ak,27,upper,SB 107,cosponsor,Menard,AKL000014
ak,27,upper,SB 107,cosponsor,Paskvan,AKL000015
ak,27,upper,SB 107,cosponsor,Giessel,AKL000010
ak,27,upper,SB 107,cosponsor,Davis,AKL000005
ak,27,upper,SB 108,primary,MCGUIRE,AKL000013
ak,27,upper,SB 108,cosponsor,Davis,AKL000005
ak,27,upper,SB 108,cosponsor,Giessel,AKL000010
ak,27,upper,SB 108,cosponsor,Wagoner,AKL000018
ak,27,upper,SB 108,cosponsor,Olson,AKL000049
ak,27,upper,SB 108,cosponsor,Huggins,AKL000003
ak,27,upper,SB 108,cosponsor,Coghill,AKL000004
ak,27,upper,SB 108,cosponsor,Meyer,AKL000002
ak,27,upper,SB 108,cosponsor,Menard,AKL000014
ak,27,upper,SB 108,cosponsor,Thomas,AKL000017
ak,27,upper,SB 108,cosponsor,Stevens,AKL000001
ak,27,upper,SB 108,cosponsor,Ellis,AKL000008
ak,27,upper,SB 109,primary,MCGUIRE,AKL000013
ak,27,upper,SB 109,cosponsor,Wagoner,AKL000018
ak,27,upper,SB 109,cosponsor,Wielechowski,AKL000019
ak,27,upper,SB 11,primary,DAVIS,AKL000005
ak,27,upper,SB 11,cosponsor,French,AKL000009
ak,27,upper,SB 11,cosponsor,Ellis,AKL000008
ak,27,upper,SB 110,primary,WIELECHOWSKI,AKL000019
ak,27,upper,SB 110,cosponsor,McGuire,AKL000013
ak,27,upper,SB 111,primary,THOMAS,AKL000017
ak,27,upper,SB 112,primary,DYSON,AKL000006
ak,27,upper,SB 113,primary,MCGUIRE,AKL000013
ak,27,upper,SB 114,primary,KOOKESH,AKL000012
ak,27,upper,SB 114,cosponsor,Hoffman,AKL000011
ak,27,upper,SB 115,primary,LABOR & COMMERCE,
ak,27,upper,SB 116,primary,LABOR & COMMERCE,
ak,27,upper,SB 117,primary,WIELECHOWSKI,AKL000019
ak,27,upper,SB 117,cosponsor,Huggins,AKL000003
ak,27,upper,SB 117,cosponsor,Davis,AKL000005
ak,27,upper,SB 117,cosponsor,Menard,AKL000014
ak,27,upper,SB 118,primary,DAVIS,AKL000005
ak,27,upper,SB 119,primary,MEYER,AKL000002
ak,27,upper,SB 119,cosponsor,McGuire,AKL000013
ak,27,upper,SB 119,cosponsor,Ellis,AKL000008
ak,27,upper,SB 119,cosponsor,Menard,AKL000014
ak,27,upper,SB 119,cosponsor,Davis,AKL000005
ak,27,upper,SB 119,cosponsor,Paskvan,AKL000015
ak,27,upper,SB 12,primary,DAVIS,AKL000005
ak,27,upper,SB 120,primary,FRENCH,AKL000009
ak,27,upper,SB 120,cosponsor,Hoffman,AKL000011
ak,27,upper,SB 120,cosponsor,Thomas,AKL000017
ak,27,upper,SB 120,cosponsor,Stevens,AKL000001
ak,27,upper,SB 121,primary,EGAN,AKL000007
ak,27,upper,SB 121,cosponsor,Menard,AKL000014
ak,27,upper,SB 121,cosponsor,Paskvan,AKL000015
ak,27,upper,SB 121,cosponsor,Davis,AKL000005
ak,27,upper,SB 121,cosponsor,Kookesh,AKL000012
ak,27,upper,SB 121,cosponsor,Wielechowski,AKL000019
ak,27,upper,SB 121,cosponsor,Ellis,AKL000008
ak,27,upper,SB 121,cosponsor,Thomas,AKL000017
ak,27,upper,SB 121,cosponsor,French,AKL000009
ak,27,upper,SB 121,cosponsor,McGuire,AKL000013
ak,27,upper,SB 122,primary,LABOR & COMMERCE,
ak,27,upper,SB 123,primary,GIESSEL,AKL000010
ak,27,upper,SB 123,cosponsor,Menard,AKL000014
ak,27,upper,SB 123,cosponsor,Huggins,AKL000003
ak,27,upper,SB 123,cosponsor,Meyer,AKL000002
ak,27,upper,SB 123,cosponsor,Egan,AKL000007
